정리된 역명,총승하차인원,사용일자수,평균 하루 총 승하차인원
중계그린아파트,3153,45,70.0
월드컵파크4단지,3133,45,70.0
이지마트,3122,45,69.0
청운종합복지관,3124,45,69.0
서광아파트,3087,45,69.0
SK엔카,3101,45,69.0
종근당,3113,45,69.0
삼익선경아파트후문.시립과학관,3115,45,69.0
서울정형외과,3123,45,69.0
송중동주민센터앞,3102,45,69.0
뒷골사거리,3096,45,69.0
국민약국,3104,45,69.0
모아빌라,3083,45,69.0
서울남부지법,3098,45,69.0
메디아이산부인과,3111,45,69.0
삼우빌딩,3109,45,69.0
72보병사단,3089,45,69.0
청구아파트.동아한신아파트,1645,24,69.0
신수경남아파트,3038,45,68.0
송정어린이집,3040,45,68.0
창2동한일아파트,3058,45,68.0
세무서앞,3055,45,68.0
현천동,3038,45,68.0
복지관,3055,45,68.0
구립둔촌어린이집,3073,45,68.0
성저초등학교,3047,45,68.0
현천동마트,3065,45,68.0
유관순무용원,3073,45,68.0
금호베스트빌앞,3077,45,68.0
위례호반써밋,3077,45,68.0
새우개마을,3014,45,67.0
서울숲역,3003,45,67.0
월계1동주민센터,3027,45,67.0
신동아아파트후문,3015,45,67.0
아현1동경로당,3036,45,67.0
숭문중고등학교후문,3014,45,67.0
한신2차정문,3001,45,67.0
코오롱아파트104동앞,3034,45,67.0
성남역,3037,45,67.0
동양볼링장,3012,45,67.0
본원정사,3023,45,67.0
탄현마을3.5단지,3017,45,67.0
크로바마트,3023,45,67.0
신림성모성당앞,2995,45,67.0
목동1.2단지사잇길,3009,45,67.0
양화진성지,3037,45,67.0
감리신학대학교,3032,45,67.0
장미예식장,2996,45,67.0
농협신흥지점,3004,45,67.0
상대원차고지,3018,45,67.0
한남대교,3022,45,67.0
강남스포츠문화센터,3019,45,67.0
개포4단지5단지,2978,45,66.0
중앙하이츠빌아파트,2987,45,66.0
벽산아파트109동,2950,45,66.0
동아아파트.강촌마을1단지,2967,45,66.0
금토천교,2960,45,66.0
한성아파트.중산마을8.9단지,2989,45,66.0
신촌동앞,2986,45,66.0
원당초등학교입구,2976,45,66.0
북부도서관,2990,45,66.0
식사동,2977,45,66.0
인왕산현대아파트101동,2989,45,66.0
영화APT,2949,45,66.0
방죽마을입구,2905,45,65.0
잿말.왕송호수공원,2908,45,65.0
가락중학교,2922,45,65.0
한신1차아파트정문,2929,45,65.0
교하차고지,2938,45,65.0
서신초교.내를건너서숲으로도서관,2922,45,65.0
꿈의숲동문앞,2907,45,65.0
등명중학교,2922,45,65.0
솔길공원,2913,45,65.0
한국방송통신대,2941,45,65.0
전자회관,2944,45,65.0
신길GS자이아파트후문,2911,45,65.0
용두7통,2929,45,65.0
사들,2876,45,64.0
동해운수,2886,45,64.0
한뫼도서관.명문자동차학원,2869,45,64.0
수택고교.SK신일.우남아파트,2868,45,64.0
성북동성당,2896,45,64.0
서강유치원,2879,45,64.0
서울교통공사사당별관,2889,45,64.0
동양아파트,2891,45,64.0
장위119안전센터,2874,45,64.0
화곡전화국,2889,45,64.0
삼선초교,2888,45,64.0
구리여중고교,2896,45,64.0
옥길브리즈힐후문,2871,45,64.0
마을버스사무실,2889,45,64.0
고덕리엔파크2단지,2893,45,64.0
삼성유치원앞.씨유,2819,45,63.0
LG전자.W몰,2855,45,63.0
별내스위첸아파트.루이어닻별,2821,45,63.0
강촌마을8단지,2830,45,63.0
청담고시원,2831,45,63.0
보라매노인복지회관,2842,45,63.0
분당도서관.계원예고.계원예술학교,2849,45,63.0
전농119안전센터,2814,45,63.0
행당중학교,2844,45,63.0
법원.검찰청.복사골문화센타.반달마을,2802,45,62.0
삼거리.명진아파트,2790,45,62.0
월암공원,2807,45,62.0
신길GS자이아파트정문,2773,45,62.0
제일은행앞,2809,45,62.0
서강해모로아파트,2793,45,62.0
한강호텔입구,2801,45,62.0
서울암사동유적,2674,43,62.0
부인중학교,2778,45,62.0
신풍프라자,2789,45,62.0
민방위교육장,2768,45,62.0
이안동,2791,45,62.0
선사마을,2726,44,62.0
문래자이아파트상가,372,6,62.0
돼지슈퍼,2812,45,62.0
행운부동산앞,2803,45,62.0
왕십리로교차로,2807,45,62.0
양지말,2742,45,61.0
성동보건소,2743,45,61.0
송파레미니스아파트,2741,45,61.0
서초롯데캐슬프레지던트아파트,2755,45,61.0
청소년독서실,2761,45,61.0
대동아파트,2728,45,61.0
백련산힐스테이트2차상가앞,2750,45,61.0
백련산힐스테이트2차앞,2759,45,61.0
북정마을삼거리.모정앞,2729,45,61.0
정릉꿈에그린1단지,2762,45,61.0
한국수자원연구소,2737,45,61.0
공릉1단지후문,2749,45,61.0
북부여성발전센터앞,2751,45,61.0
한국통신이마트,2760,45,61.0
미사강변루나리움.강일리버5단지,2712,45,60.0
명호고시원,2684,45,60.0
힐스테이트,2688,45,60.0
이앤씨드림타워7차,2689,45,60.0
고등119안전센터,2716,45,60.0
은가경로당앞,2710,45,60.0
카센터.터널앞,2716,45,60.0
세종고등학교,2722,45,60.0
금천문화원.국립전통예술중고,2709,45,60.0
호남슈퍼,2714,45,60.0
기업성장센터,1805,30,60.0
소공원,2664,45,59.0
난지천공원.박정희대통령기념관,2668,45,59.0
삼성그린빌라,2674,45,59.0
가락삼익맨숀,2648,45,59.0
수도공고,2661,45,59.0
청계장원아파트,2633,45,59.0
한라시그마밸리앞,2655,45,59.0
강일리버파크1단지.금화사,2639,45,59.0
송파파인타운7단지,2652,45,59.0
민자역사후문,2665,45,59.0
인왕산현대아파트입구,2668,45,59.0
청구성심병원후문,2660,45,59.0
기아자동차서비스센터,2666,45,59.0
청학리,2661,45,59.0
등촌5단지,2656,45,59.0
덕이동행정복지센터사거리,2661,45,59.0
잠원역,2588,45,58.0
몬드리안서울이태원,2615,45,58.0
성가복지병원앞,2590,45,58.0
오정경찰서.여월휴먼시아5단지,2629,45,58.0
재화스퀘어,2609,45,58.0
퇴메,2626,45,58.0
현대그린마트,2591,45,58.0
서빙고동금호베스트빌,2623,45,58.0
송파아이파크오피스텔,2624,45,58.0
백년시장,2315,40,58.0
태릉선수촌,2619,45,58.0
이마트,2618,45,58.0
KT연구개발센터정문,2594,45,58.0
기림약국,2553,45,57.0
상도감리교회,2569,45,57.0
넉바위마을,2561,45,57.0
현대아파트.한국상담대학원대학교,2580,45,57.0
동아문구,2566,45,57.0
한성3차.장자호수공원.구리고교,2579,45,57.0
연풍시장,2556,45,57.0
마트앞,2568,45,57.0
대명빌라,2557,45,57.0
파리크라상.삼영전자,2573,45,57.0
역촌동주민센터,2577,45,57.0
통일부,2546,45,57.0
쌍용아파트.중산마을입구,2574,45,57.0
양명초등학교,2542,45,56.0
연풍리,2532,45,56.0
연풍삼거리,2534,45,56.0
당현초등학교,2537,45,56.0
선유동입구,2517,45,56.0
용두동,2522,45,56.0
월곡청소년센터,2512,45,56.0
래미안옥수리버젠아파트상가,2522,45,56.0
한신IT타워,2511,45,56.0
국립4.19민주묘지삼거리.윤극영가옥,2499,45,56.0
대흥세양아파트,2513,45,56.0
중산1단지,2525,45,56.0
개봉푸르지오정문,2533,45,56.0
주내삼거리,2537,45,56.0
벽산3단지앞,2499,45,56.0
서울서부지방법원,2509,45,56.0
가구단지,2506,45,56.0
경원중학교,2486,45,55.0
정수빌라,2377,43,55.0
장자터빌딩,2492,45,55.0
효성고등학교,2486,45,55.0
우신중.고후문,2485,45,55.0
전문건설회관.보라매병원,2454,45,55.0
거성푸르뫼아파트입구,2496,45,55.0
서울체육중.고등학교,2497,45,55.0
지축예비군훈련장,2469,45,55.0
개포동역8번출구,2490,45,55.0
제이드카운티2단지.헤일라움,2472,45,55.0
상도브라운스톤,2485,45,55.0
고양실업고등학교,2456,45,55.0
다운교회,2429,45,54.0
시온슈퍼,2423,45,54.0
반포래미안아이파크아파트후문,2436,45,54.0
진성학원앞,2411,45,54.0
서원역2번출구.서원동성당앞,2446,45,54.0
이마트24앞,2426,45,54.0
서일빌딩,2425,45,54.0
논골입구.성동공유센터,2423,45,54.0
대원카센터,2438,45,54.0
산림초소,2417,45,54.0
우방아파트.강촌마을8단지,2411,45,54.0
홍지문35통,2420,45,54.0
훼릭스,2416,45,54.0
황제참치,2417,45,54.0
별장쉐르빌앞,2447,45,54.0
숭신초등학교.도선고등학교앞,2442,45,54.0
양조장입구,2420,45,54.0
서울대병원장례식장,2416,45,54.0
소나무집,2439,45,54.0
중앙하이츠정문,2250,42,54.0
꿈의숲코오롱하늘채아파트,2423,45,54.0
상수동,2381,45,53.0
공군아파트,2390,45,53.0
초롱꽃마을10.11.12.13단지,422,8,53.0
포레나송파,2365,45,53.0
목련마을,2404,45,53.0
살곶이체육공원앞,2395,45,53.0
교동,2403,45,53.0
아랫미아리.퇴뫼,2372,45,53.0
부천남부생태공원입구,2374,45,53.0
청화아파트,2360,45,52.0
월드컵파크6단지상가,2283,44,52.0
텐즈힐아파트107동앞,2359,45,52.0
벽제역,2356,45,52.0
등촌9단지SBS공개홀,2330,45,52.0
시흥5동성당,2345,45,52.0
한솔아파트,2345,45,52.0
벽산아파트501동.적십자센터,2331,45,52.0
서울사대부설중학교,2359,45,52.0
신주택,2355,45,52.0
책향기마을10단지11단지,1574,30,52.0
섭리의집,2341,45,52.0
서울식물원.식물문화센터,2351,45,52.0
청계초등학교,2302,45,51.0
소하성당,2303,45,51.0
평화교회,2317,45,51.0
봉은사역.삼성래미안아파트,2298,45,51.0
흥선브라운스톤.더샵파크에비뉴아파트,1537,30,51.0
또또슈퍼,2278,45,51.0
그린아파트101동앞,2308,45,51.0
삼송마을16.17단지,2300,45,51.0
은평마을,2287,45,51.0
강북종합시장,256,5,51.0
개봉교입구,2278,45,51.0
문래주민센터,2294,45,51.0
대신시장.기업은행,2276,45,51.0
금호베스트빌아파트노인정앞,2253,45,50.0
민속식당,2232,45,50.0
한일유엔아이아파트,2244,45,50.0
삼송마을20단지,2243,45,50.0
항동제일풍경채,2267,45,50.0
개나리골입구,2245,45,50.0
마장2교사거리,2234,45,50.0
방현초교,2257,45,50.0
은혜감사어린이집앞,2246,45,50.0
은평세무서음식문화거리,2246,45,50.0
응지마을.연대앞,2244,45,50.0
풍림아이원,2264,45,50.0
장미5단지아파트,2241,45,50.0
센츄리아파트,2186,45,49.0
옥계동,2191,45,49.0
현대사거리,2204,45,49.0
힐스테이트상가앞,2222,45,49.0
황룡초교,2183,45,49.0
해담는다리앞,2204,45,49.0
중산마을입구.쌍용아파트.실로암병원,2203,45,49.0
성우스타우스앞,2200,45,49.0
극동아파트정문,2204,45,49.0
e편한세상금호109동,2199,45,49.0
기아자동차정문,2194,45,49.0
능산사거리,2190,45,49.0
곰달래아파트,2144,45,48.0
육교앞,2149,45,48.0
대진여자고등학교,2148,45,48.0
성동노인종합복지관,2145,45,48.0
청계4가.세운교,2165,45,48.0
응달촌,2156,45,48.0
대명아파트,2143,45,48.0
북서울중학교,2157,45,48.0
한일아파트,2180,45,48.0
용미주유소,2099,45,47.0
남성아파트,2135,45,47.0
백운한비치.금광포란재아파트,2132,45,47.0
삼익아파트입구,2098,45,47.0
교학사,2063,44,47.0
송추반석전원교회,2118,45,47.0
덕이상가,2124,45,47.0
우리금융상암센터.DMC빌,1826,39,47.0
이매촌삼성아파트,2115,45,47.0
화진연립,2119,45,47.0
오동나무앞,2097,45,47.0
가락동부센트레빌아파트,2124,45,47.0
서연중학교,2123,45,47.0
외빈차고,2075,45,46.0
신흥초등학교,2082,45,46.0
대륭테크노2차.12차,2050,45,46.0
도덕초등학교,2069,45,46.0
광명국민체육센터,2051,45,46.0
브라운캐슬B동,2055,45,46.0
508단지입구,2080,45,46.0
명문자동차학원,2078,45,46.0
옥길동마을회관,2084,45,46.0
강일리버파크6단지610동,184,4,46.0
서울자동차학원,2074,45,46.0
구중앙슈퍼앞,2073,45,46.0
송파파인타운1단지,2090,45,46.0
한국건설생활환경시험연구원,2016,45,45.0
등현초등학교,2027,45,45.0
서울추모공원,2023,45,45.0
초롱꽃마을6.7단지,1352,30,45.0
초롱꽃마을10.12.13단지,997,22,45.0
삼호.오네뜨아파트,2003,45,45.0
상계한신1차아파트상가,2019,45,45.0
마포자이아파트,2045,45,45.0
성심슈퍼,2023,45,45.0
부속상가,2016,45,45.0
성애병원,2043,45,45.0
삼영탕앞,2015,45,45.0
중앙하이츠아파트,2021,45,45.0
용미2리,2042,45,45.0
현대IPARK정문,2011,45,45.0
왕십리자이아파트107동,2015,45,45.0
진관초교입구,1974,45,44.0
송양초등학교.송산3동행정복지센터,1997,45,44.0
교남동주민센터,1976,45,44.0
봉화초등학교,1964,45,44.0
송파호반베르디움더퍼스트,1976,45,44.0
건영유치원,1989,45,44.0
장애인복지회관,1972,45,44.0
서초래미안아파트남문,1991,45,44.0
대현산배수지공원앞,1980,45,44.0
방화4단지,1970,45,44.0
송파레이크파크호반써밋1차후문,1924,45,43.0
성우맨션,1925,45,43.0
윤성빌라.다리앞,1933,45,43.0
사기막골,1919,45,43.0
미미슈퍼,1925,45,43.0
제일풍경채레이크시티.율정마을13단지,1284,30,43.0
은혜감사어린이집,1954,45,43.0
서울드래곤시티,1928,45,43.0
문래동주민센터,1918,45,43.0
청솔마을.주공9단지.동아아파트,1943,45,43.0
설문동,1933,45,43.0
신길광장공원,1927,45,43.0
시조사,1955,45,43.0
대아아파트,1926,45,43.0
가좌동종점,1954,45,43.0
고산수자인디에스티지.아트포레,1292,30,43.0
구.정릉3동주민센터,1894,45,42.0
문정현대지식산업센터,1885,45,42.0
보광초등학교,1873,45,42.0
올림픽체육관맞은편,1887,45,42.0
휘봉초등학교,1907,45,42.0
송산3통,1898,45,42.0
삼일초등학교앞,1868,45,42.0
동명빌라,1896,45,42.0
오렌지마트,1848,45,41.0
송파파크하비오푸르지오,1834,45,41.0
삼양시장,1846,45,41.0
지구촌교회,1855,45,41.0
궁동근린공원회관,1865,45,41.0
한국아파트,1843,45,41.0
석파정.서울미술관,1855,45,41.0
서부수도사업소,1853,45,41.0
강서세무서.공항초교,1859,45,41.0
하안주공1317동,1866,45,41.0
파주읍행정복지센터,1845,45,41.0
추모공원입구,1850,45,41.0
노일중학교,1836,45,41.0
분수2리,1826,45,41.0
벽산하이피아상가,1863,45,41.0
화랑교차로,1815,45,40.0
초림빌라,1818,45,40.0
서초포레스타3단지후문,1814,45,40.0
옥길중.버들초등학교,1807,45,40.0
중계센트럴파크아파트,1788,45,40.0
신도림동아3차아파트,1815,45,40.0
양지사거리.체육공원,1778,45,40.0
당서초교,1790,45,40.0
동부그린아파트,1819,45,40.0
화인전자산업,1783,45,40.0
중곡동성당,1779,45,40.0
월드컵파크3단지,1801,45,40.0
서울가든아파트앞,1746,45,39.0
관세농원앞,1776,45,39.0
기점용두동,1752,45,39.0
양천어르신요양센터,1743,45,39.0
흑석역,1754,45,39.0
정릉연립,1760,45,39.0
두란노어린이집,1737,45,39.0
성재공단입구,1761,45,39.0
동진빌라.오정초등학교,1699,45,38.0
정곡초교,1694,45,38.0
서울사대부설고등학교,1711,45,38.0
등촌주공6단지,1689,45,38.0
활터앞,1712,45,38.0
옥천교앞,1718,45,38.0
에덴맨션,1702,45,38.0
신동아미래지움아파트,1697,45,38.0
오야동.신촌동주민센터,1691,45,38.0
농수산물도매시장후문,1725,45,38.0
수미용실,1695,45,38.0
풍무홈플러스,1152,30,38.0
강서아파트,1732,45,38.0
세검정교회,1651,45,37.0
홍은성당,1681,45,37.0
강일리버5단지.미사강변루나리움,1653,45,37.0
등촌주공6단지앞,1654,45,37.0
장골부대앞,1647,45,37.0
볼링장,1683,45,37.0
금북초등학교입구,1646,45,37.0
충북슈퍼앞,1660,45,37.0
풍무역.트레이더스,1106,30,37.0
난지천공원,1662,45,37.0
옥수교회,1670,45,37.0
수색119안전센터,1665,45,37.0
텔레칩스,1099,30,37.0
풍림아이원아파트후문,1681,45,37.0
강서면허시험장,1636,45,36.0
산들마을5단지,1603,45,36.0
숭실대후문,1640,45,36.0
신길4동주민센터,1625,45,36.0
김포교통,1641,45,36.0
상공회의소,1611,45,36.0
아일랜드캐슬,1636,45,36.0
도광사,1622,45,36.0
선교교회,1628,45,36.0
구388버스정류장,1613,45,36.0
갑종주유소,1582,45,35.0
한영기계,1563,45,35.0
돈보스코.홈플러스,1563,45,35.0
개포4단지6단지,1573,45,35.0
월드컵파크6단지,1572,45,35.0
대한슈퍼,1559,45,35.0
벽산노인정,1562,45,35.0
이슬람사원,1596,45,35.0
기아자동차출하사무소,1589,45,35.0
순복음교회,1554,45,35.0
밤일로사거리,1593,45,35.0
서울남부교정시설입구,1589,45,35.0
재활용센타,1573,45,35.0
가림초등학교.자동차경매장,1585,45,35.0
LG트윈하우스,1559,45,35.0
옥길동,1581,45,35.0
래미안영등포프레비뉴아파트,1533,45,34.0
세경고등학교,1542,45,34.0
자동차경매장.가림초등학교,1526,45,34.0
금호어린이집,1524,45,34.0
신내6단지아파트.옹기테마공원,1526,45,34.0
선영약국,1530,45,34.0
롯데캐슬클래식.사랑의교회,1542,45,34.0
삼거리정자,1509,45,34.0
정도주택,1538,45,34.0
용산CJ나인파크.오리온앞,1551,45,34.0
성내유수지체육공원,1543,45,34.0
동원베네스트아파트입구,1504,45,33.0
명지고후문,1465,45,33.0
윗배다리,1478,45,33.0
제중병원,1471,45,33.0
하모니마트사거리,1482,45,33.0
코오롱아파트106동앞,1505,45,33.0
부인초교,1487,45,33.0
텐즈힐아파트101동.115동,1498,45,33.0
